head0_head0_trans_x,head0_head0_trans_y,head0_head0_trans_z,head0_head0_ori_x,head0_head0_ori_y,head0_head0_ori_z,head0_head0_ori_w,head0_head1_trans_x,head0_head1_trans_y,head0_head1_trans_z,head0_head1_ori_x,head0_head1_ori_y,head0_head1_ori_z,head0_head1_ori_w,head0_head2_trans_x,head0_head2_trans_y,head0_head2_trans_z,head0_head2_ori_x,head0_head2_ori_y,head0_head2_ori_z,head0_head2_ori_w,head0_emo,head0_AU28,head0_AU45,head0_AU26,head0_AU25,head0_AU01,head0_AU05,head0_AU20,head0_AU06,head0_AU23,head0_AU07,head0_AU02,head0_AU09,head0_AU17,head0_AU10,head0_AU04,head0_AU12,head0_AU14,head0_AU15,head0_pose,Class_P0,ClassP1
0,0,0,0,0,0,1,-1.301968301,0.376064415,0.476801009,-0.204776548,0.378170612,0.013015227,0.902709343,-0.790754244,0.122467547,0.012043372,-0.308128825,0.692483971,0.439022356,0.482474815,happy,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,other,FALSE,TRUE
0,0,0,0,0,0,1,-1.301968301,0.376064415,0.476801009,-0.204776548,0.378170612,0.013015227,0.902709343,-0.790754244,0.122467547,0.012043372,-0.308128825,0.692483971,0.439022356,0.482474815,neutual,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,other,FALSE,TRUE
0,0,0,0,0,0,1,-1.191185673,0.018176915,-0.790141978,-0.090101956,0.095193703,0.171146229,0.976487975,-0.790754244,0.122467547,0.012043372,-0.308128825,0.692483971,0.439022356,0.482474815,happy,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,error,FALSE,TRUE
0,0,0,0,0,0,1,-1.191185673,0.018176915,-0.790141978,-0.090101956,0.095193703,0.171146229,0.976487975,-0.790754244,0.122467547,0.012043372,-0.308128825,0.692483971,0.439022356,0.482474815,happy,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,other,FALSE,TRUE
0,0,0,0,0,0,1,-1.265602172,-0.152305594,-0.764237833,-0.066847411,-0.033424864,0.176228435,0.981507891,-0.790754244,0.122467547,0.012043372,-0.308128825,0.692483971,0.439022356,0.482474815,neutual,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,error,FALSE,TRUE
0,0,0,0,0,0,1,-1.265602172,-0.152305594,-0.764237833,-0.066847411,-0.033424864,0.176228435,0.981507891,-0.790754244,0.122467547,0.012043372,-0.308128825,0.692483971,0.439022356,0.482474815,neutual,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,other,FALSE,TRUE
0,0,0,0,0,0,1,-1.102450313,0.119150965,-0.962301413,0.080004667,-0.116302186,0.125647163,0.981980573,-0.408550739,0.247204783,-0.789407861,0.152702851,-0.192437858,-0.055804851,0.967747554,neutual,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,error,FALSE,TRUE
0.61503718,0.072669828,-0.028507435,0.285576682,-0.369782291,-0.027744128,0.883706557,1.199226037,-0.054804755,-0.147229959,0.204686175,-0.446060155,-0.329755895,0.80647068,0,0,0,0,0,0,1,sad,,,,,,,,,,,,,,,,,,,handsOnFace,TRUE,
0.415404754,-0.051801298,-0.141483344,-0.043504602,-0.002011227,0.075332929,0.996206933,-0.528540207,0.053720289,0.370118893,-0.369446821,0.176955974,0.084390813,0.908335742,0,0,0,0,0,0,1,supprise,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,handsOnFace,TRUE,
0.419366006,-0.060221324,-0.153878301,-0.041125795,0.044307253,0.09950354,0.993199165,-0.481567397,0.09185811,0.456424236,-0.433439907,0.214247015,0.119069259,0.867208496,0,0,0,0,0,0,1,neutual,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
0.419366006,-0.060221324,-0.153878301,-0.041125795,0.044307253,0.09950354,0.993199165,-0.481567397,0.09185811,0.456424236,-0.433439907,0.214247015,0.119069259,0.867208496,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
1.112632093,-0.085730216,0.386691348,0.098939973,-0.369421443,0.071329236,0.921222459,0.621792814,-0.081332048,0.414237895,0.013309939,-0.326469687,-0.067458856,0.942703395,0,0,0,0,0,0,1,supprise,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,handsOnFace,TRUE,
1.152719927,0.051373714,0.028890532,0.015019458,-0.383181704,0.137799354,0.913212755,0.700823238,0.091447613,-0.101714688,0.02969944,-0.364996287,-0.062439788,0.928437896,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,handsOnFace,TRUE,
1.152719927,0.051373714,0.028890532,0.015019458,-0.383181704,0.137799354,0.913212755,0.700823238,0.091447613,-0.101714688,0.02969944,-0.364996287,-0.062439788,0.928437896,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,handsOnFace,TRUE,
-0.585340303,0.05265307,0.269163629,0.040248927,0.173666394,-0.008329069,0.983946459,0.37776394,-0.116436073,0.084677026,-0.012817271,-0.071100585,-0.084635954,0.993789303,0,0,0,0,0,0,1,supprise,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,armsCrossed,TRUE,
-0.580626939,0.255837522,0.278961754,0.044050716,0.217977103,-0.196747416,0.954901027,0.395623561,-0.201269476,0.061101366,-0.082683047,-0.279578356,-0.144177139,0.94562805,0,0,0,0,0,0,1,supprise,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,handsOnFace,FALSE,
-0.604424231,0.15224901,0.014664088,-0.014802061,-0.020400148,-0.112558162,0.993325422,0.311223568,-0.127284094,0.232190927,-0.123368763,-0.415588714,-0.186054223,0.881731249,0,0,0,0,0,0,1,anger,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,handsOnFace,FALSE,
-0.512264858,0.086259664,-0.316282337,-0.017793258,0.012295156,-0.071499039,0.997206155,0.291130075,-0.096363979,0.26534445,-0.165241232,-0.41214329,-0.178139253,0.878122799,0,0,0,0,0,0,1,neutual,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,handsOnFace,FALSE,
-0.531632359,0.026229844,-0.246996802,-0.100215724,0.037088139,-0.031290473,0.993781759,0.202568812,-0.009071099,0.379723353,-0.323509055,-0.466337128,-0.242575208,0.78678386,0,0,0,0,0,0,1,neutual,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,armsCrossed,FALSE,
-0.507958585,0.090231384,0.013730341,0.015780577,0.223730368,-0.171772237,0.959265341,0.525674376,-0.255375688,-0.252998698,-0.114219386,-0.278495571,-0.027659841,0.953220374,0,0,0,0,0,0,1,neutual,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,armsCrossed,TRUE,
-0.538060664,0.158556117,-0.341343994,-0.026895754,0.092818057,-0.076773311,0.992354415,0.373542229,-0.17789806,-0.007657877,0.067049746,-0.257638851,-0.093633985,0.959353549,0,0,0,0,0,0,1,neutual,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,other,TRUE,
-0.386622851,0.289053129,0.354116746,-0.107776512,0.143369606,-0.302939787,0.935979094,0.347138471,-0.271091502,0.076787985,-0.292287599,-0.062852747,-0.287512282,0.909919875,0,0,0,0,0,0,1,supprise,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,other,TRUE,
-0.410829134,0.209967036,0.309890208,0.061807519,0.300458346,-0.245844421,0.91949178,0.355658286,-0.279629966,-0.054427342,-0.223877117,-0.075652295,-0.336624349,0.91150415,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,TRUE,
-0.281686844,-0.181590089,0.436091293,0.019974406,0.468931542,0.187232758,0.862929966,0.464018709,0.06164047,-0.104642191,0.066228986,-0.037421729,0.108289304,0.991204703,0,0,0,0,0,0,1,supprise,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,armsCrossed,TRUE,
-0.258332091,0.000441897,0.401848782,-0.019418113,0.591690885,0.027415087,0.805464615,0.362537904,-0.087580498,-0.297318932,-0.093101203,0.26678003,-0.089745787,0.955042551,0,0,0,0,0,0,1,supprise,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,armsCrossed,TRUE,
-0.226022945,0.030513621,0.422531425,-0.027157415,0.581626855,-0.055453623,0.811108854,0.255506381,-0.114852184,-0.435021943,-0.136632476,0.300387407,-0.130953902,0.934852955,0,0,0,0,0,0,1,supprise,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,other,TRUE,
-0.226022945,0.030513621,0.422531425,-0.027157415,0.581626855,-0.055453623,0.811108854,0.255506381,-0.114852184,-0.435021943,-0.136632476,0.300387407,-0.130953902,0.934852955,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,handsOnFace,TRUE,
-0.226022945,0.030513621,0.422531425,-0.027157415,0.581626855,-0.055453623,0.811108854,0.255506381,-0.114852184,-0.435021943,-0.136632476,0.300387407,-0.130953902,0.934852955,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,TRUE,
-0.534230604,-0.048613933,0.665741806,0.006090303,0.571883288,0.07026242,0.817297746,-0.412278864,0.039110588,0.046622223,0.0231985,0.241507858,0.000976446,0.970121039,0,0,0,0,0,0,1,supprise,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,other,FALSE,
-0.476460658,-0.319127257,0.647091181,0.107142234,0.560231968,0.215416125,0.792626379,-0.416840175,-0.010517932,0.058206001,0.141435763,0.23719881,0.070103974,0.958549989,0,0,0,0,0,0,1,anger,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,handsOnFace,FALSE,
-0.539748792,0.223288,0.437987391,-0.133879638,0.66164809,0.006369871,0.737738078,-0.519899708,0.0770741,-0.209685808,-0.210788472,0.251465406,-0.123900525,0.936473187,0,0,0,0,0,0,1,anger,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,other,FALSE,
-0.692548006,-0.262984295,0.48165358,0.049152056,0.521115568,0.292670335,0.800229164,-0.362770459,-0.090158267,0.261366492,0.151971326,0.34457019,0.084124464,0.922550365,0,0,0,0,0,0,1,supprise,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,other,FALSE,
-0.574093849,-0.307333872,0.758692475,0.03095236,0.556284467,0.256549976,0.789792158,-0.377305516,-0.09658302,0.27318285,0.138856444,0.302066847,0.085775079,0.939210916,0,0,0,0,0,0,1,supprise,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,armsCrossed,FALSE,
-0.657874077,-0.263996258,0.667582504,0.076773783,0.575182552,0.162523178,0.798033229,-0.396633081,-0.074790685,0.232094706,0.124474129,0.271131975,0.079436055,0.951148546,0,0,0,0,0,0,1,anger,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,handsOnFace,FALSE,
-0.657874077,-0.263996258,0.667582504,0.076773783,0.575182552,0.162523178,0.798033229,-0.396633081,-0.074790685,0.232094706,0.124474129,0.271131975,0.079436055,0.951148546,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,FALSE,
-0.951329069,-0.098711826,0.440778448,0.194867352,0.094336295,-0.021774367,0.976039577,-0.488308134,-0.054529604,0.338012234,0.197004387,0.259619214,-0.05471637,0.943818443,0,0,0,0,0,0,1,anger,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,armsCrossed,TRUE,
-0.995425237,0.154795625,0.154088761,0.126560595,0.011049159,-0.06095248,0.990022791,-0.53483134,0.069628433,0.360336973,0.248880698,0.266352025,-0.146916972,0.91952727,0,0,0,0,0,0,1,anger,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,other,TRUE,
-0.482996031,-0.125083074,-0.1825658,-0.131500924,0.205379351,0.144851994,0.958928949,0.517749411,-0.13359478,-0.136142779,-0.317728519,-0.101479774,-0.055755171,0.94108544,0,0,0,0,0,0,1,happy,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,armsCrossed,TRUE,
-0.54439559,-0.141479656,-0.31326598,-0.491914412,0.37718139,0.385178175,0.683660869,0.478821859,-0.143403318,-0.132413898,0.017310829,0.010269021,-0.025089106,0.999482576,0,0,0,0,0,0,1,anger,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,armsCrossed,TRUE,
-0.543045037,-0.122493168,-0.235668111,-0.4646771,0.390336176,0.339270716,0.718754648,0.514237409,-0.144759671,-0.137537815,-0.00482626,-0.016972378,-0.01478514,0.999734988,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
-1.061831735,-0.208471588,0.004319115,0.29114522,0.030749266,0.174778819,0.940075161,-0.557005953,-0.035114264,-0.031704679,0.115391861,-0.087772768,-0.058941288,0.987677368,0,0,0,0,0,0,1,anger,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,other,TRUE,
-1.129159426,-0.075628655,-0.180054326,0.361892593,0.049503778,0.231613842,0.901630831,-0.537918291,-0.021223971,-0.034463044,0.088146625,-0.091109824,-0.1147399,0.985273529,0,0,0,0,0,0,1,anger,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,other,TRUE,
-1.129159426,-0.075628655,-0.180054326,0.361892593,0.049503778,0.231613842,0.901630831,-0.537918291,-0.021223971,-0.034463044,0.088146625,-0.091109824,-0.1147399,0.985273529,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
-1.129159426,-0.075628655,-0.180054326,0.361892593,0.049503778,0.231613842,0.901630831,-0.537918291,-0.021223971,-0.034463044,0.088146625,-0.091109824,-0.1147399,0.985273529,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,TRUE,
-1.129159426,-0.075628655,-0.180054326,0.361892593,0.049503778,0.231613842,0.901630831,-0.537918291,-0.021223971,-0.034463044,0.088146625,-0.091109824,-0.1147399,0.985273529,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,TRUE,
-0.8172376,-0.048945312,-0.649458598,-0.088055799,0.333411242,0.036946386,0.937932878,0.466884956,-0.090584526,-0.251917835,0.016019209,-0.115610644,-0.017590345,0.993009639,0,0,0,0,0,0,1,anger,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,armsCrossed,TRUE,
-0.8172376,-0.048945312,-0.649458598,-0.088055799,0.333411242,0.036946386,0.937932878,0.514744509,-0.074507493,-0.216435036,0.303631102,-0.027506033,0.075990614,0.949356097,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
-0.296387661,-0.080937883,0.342428739,0.022604695,0.242603631,0.07027681,0.967312605,0.507375354,-0.076222907,-0.228607447,0.415720322,0.027503645,0.109628069,0.902442159,0,0,0,0,0,0,1,anger,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,armsCrossed,TRUE,
-0.372183918,-0.076035467,0.251842506,0.001154192,0.221239109,0.047753887,0.974049019,0.524562581,-0.077620389,-0.188371454,0.402851152,0.019238788,0.099513239,0.909636155,0,0,0,0,0,0,1,anger,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,other,TRUE,
-0.449443671,-0.034636719,0.166282318,-0.102456904,0.238049722,-0.041684566,0.964933837,0.494820649,-0.082866171,-0.280508078,0.393116995,0.080530272,0.066817974,0.913514785,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
-0.240673012,0.122115049,0.400343799,-0.302647482,0.276127059,-0.166745913,0.896857932,0.494820649,-0.082866171,-0.280508078,0.393116995,0.080530272,0.066817974,0.913514785,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,TRUE,
-0.156380643,0.102452235,0.522632294,-0.291667704,0.279327232,-0.162828199,0.900218432,0.494820649,-0.082866171,-0.280508078,0.393116995,0.080530272,0.066817974,0.913514785,0,0,0,0,0,0,1,neutual,,,,,,,,,,,,,,,,,,,other,TRUE,
0.455233559,0.025169985,0.06455671,-0.013572616,0.05151675,-0.018302095,0.99841216,-0.563612552,-0.382183683,-0.87398148,-0.204105988,0.086373442,0.170795938,0.960056833,0,0,0,0,0,0,1,supprise,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,other,TRUE,
-0.213220291,0.270172589,0.400988672,-0.159971256,0.267195766,-0.150546124,0.938270475,-0.451199098,0.422321415,0.77217019,-0.072186418,0.500967829,-0.166613076,0.846203544,0,0,0,0,0,0,1,anger,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,other,TRUE,
-0.015601038,0.473566877,0.457125144,-0.272281099,0.225692071,-0.216408543,0.909996393,-0.242043072,0.731936528,0.751598761,-0.16334513,0.46342579,-0.24223872,0.836585506,0,0,0,0,0,0,1,anger,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,handsOnFace,TRUE,
-0.106262244,0.436666295,0.508699768,-0.435041888,0.094699294,-0.210452915,0.870333367,-0.176213407,0.690425042,0.963198929,-0.144903924,0.595918191,-0.255982961,0.747232953,0,0,0,0,0,0,1,supprise,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,armsCrossed,TRUE,
0.169806573,0.500764915,0.787102849,-0.314214386,0.055943326,-0.131025696,0.93860105,0.011717985,0.699283178,1.163505209,-0.165092569,0.728537083,-0.062166447,0.661901424,0,0,0,0,0,0,1,supprise,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,armsCrossed,TRUE,
0.169806573,0.500764915,0.787102849,-0.314214386,0.055943326,-0.131025696,0.93860105,0.011717985,0.699283178,1.163505209,-0.165092569,0.728537083,-0.062166447,0.661901424,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,handsOnFace,TRUE,
-0.461899534,-0.020220058,0.628036102,0.098054877,-0.06543008,0.099649298,0.988015265,-0.942714607,-0.092231176,0.522271167,0.027374071,0.18260782,0.031415594,0.982302451,0,0,0,0,0,0,1,anger,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,handsOnFace,TRUE,
-0.500490991,-0.004412614,0.780483377,0.270896947,0.168588731,0.020205599,0.947514864,-1.034568419,-0.076568291,0.401002818,-0.016039635,0.150920531,0.063467302,0.986376006,0,0,0,0,0,0,1,anger,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,handsOnFace,TRUE,
-0.710868721,0.226608581,0.119537308,-0.115406239,-0.187759671,-0.00209445,0.975409309,-1.163094982,0.176384719,-0.01503413,-0.079506264,0.226816233,-0.015749223,0.970559175,0,0,0,0,0,0,1,anger,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,handsOnFace,TRUE,
-0.735094462,0.218073884,0.111833315,-0.126193599,-0.209236673,0.003556708,0.96968167,-1.174568074,0.168229907,-0.028312922,-0.099136992,0.169575468,-0.007461437,0.980489849,0,0,0,0,0,0,1,anger,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,armsCrossed,TRUE,
-0.6969857,0.221985729,0.121123441,-0.066209214,-0.106955248,0.045796762,0.990999279,-1.165009932,0.174162087,-0.042145182,-0.081189481,0.179934755,-0.030463028,0.979848843,0,0,0,0,0,0,1,anger,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,armsCrossed,TRUE,
-0.7118541,0.28106072,0.184937206,-0.120832559,-0.083155559,0.057886482,0.987488633,-1.208469166,0.219218916,0.018398163,-0.022709512,0.265725799,-0.145668695,0.952709142,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
0.495448359,-0.143234396,-0.147336923,0.046675811,-0.029442658,0.065833659,0.996303381,-0.517164354,-0.059878815,0.029022283,0.166582303,0.212782243,0.010592,0.962736653,0,0,0,0,0,0,1,anger,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,other,TRUE,
0.377672228,-0.114962718,-0.524121955,0.195005702,0.225663521,0.21109408,0.930853394,-0.45176359,-0.081089296,0.215309032,0.081942595,0.333580284,0.02295316,0.938873132,0,0,0,0,0,0,1,anger,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,armsCrossed,TRUE,
0.502312312,-0.157625433,-0.20556737,0.195294211,0.185779802,0.199339242,0.942130513,-0.469941944,-0.056558348,0.237365528,0.036099674,0.280621625,-0.006024135,0.959120444,0,0,0,0,0,0,1,anger,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,armsCrossed,FALSE,
0.502312312,-0.157625433,-0.20556737,0.195294211,0.185779802,0.199339242,0.942130513,-0.075405136,-0.265753396,0.647585513,0.169584453,0.314437923,0.107095848,0.927847178,0,0,0,0,0,0,1,neutual,,,,,,,,,,,,,,,,,,,handsOnFace,FALSE,
0.48031464,-0.178971842,-0.267598917,0.001602399,0.169442745,0.016770833,0.985396026,-0.291516833,-0.021222875,0.516522755,-0.022949909,0.365875353,0.019556301,0.930175295,0,0,0,0,0,0,1,anger,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,other,FALSE,
0.401195211,-0.219293118,-0.88405677,0.032326049,0.109995588,-0.010253605,0.993353341,-0.520076621,0.002513754,0.060017905,-0.026526283,0.253761594,-0.01731635,0.966747927,0,0,0,0,0,0,1,supprise,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,other,TRUE,
0.462042791,-0.243403661,-0.220048104,0.108120317,0.222862149,-0.080469089,0.965488055,-0.356696813,0.046071323,0.297678214,0.075021779,0.358060392,-0.046015704,0.929541308,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,error,TRUE,
0.553895179,-0.2666951,0.093271871,-0.061053336,-0.15556501,-0.157953812,0.973202246,-0.455605949,0.029007973,-0.008261427,0.06103428,0.084467811,-0.066294578,0.992343204,0,0,0,0,0,0,1,anger,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,handsOnFace,FALSE,
0.549765433,-0.288724384,0.063551773,0.028597427,-0.163861775,-0.180107232,0.969480733,-0.444875938,0.025430878,0.040851381,0.199763264,0.086961522,-0.085948107,0.972185813,0,0,0,0,0,0,1,anger,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,error,FALSE,
0.535088032,-0.3037739,0.096179867,0.03414633,-0.202408362,-0.198306137,0.958404695,-0.468421858,0.070497791,-0.080662513,0.149104954,-0.015560367,-0.062237138,0.986738125,0,0,0,0,0,0,1,anger,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,error,FALSE,
0.543121544,-0.272258238,0.07431723,0.026723385,-0.189699776,-0.187847098,0.963334482,-0.481810006,0.071309401,-0.127163489,0.206749576,0.016513675,-0.028965052,0.977825617,0,0,0,0,0,0,1,anger,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,handsOnFace,FALSE,
0.574239914,0.005307728,-0.706879388,0.141606682,-0.198610286,-0.16021871,0.956468226,-0.566316916,0.284974865,-0.547826495,0.209190213,0.061180147,-0.047493855,0.974802943,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
0.467342614,-0.132541735,0.117861081,-0.045754239,-0.196271483,-0.02642804,0.979124922,-0.602555222,-0.005925408,-0.209815464,-0.076322003,0.131995838,0.051280046,0.986976397,0,0,0,0,0,0,1,anger,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,other,TRUE,
0.46833919,-0.121022771,0.109744933,-0.060510457,-0.188302971,-0.037369541,0.979532538,-0.610754695,-0.019301094,-0.202780531,-0.080565831,0.137551969,0.062263896,0.985247081,0,0,0,0,0,0,1,anger,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,error,TRUE,
0.508298128,-0.100448428,0.009629889,-0.144227785,-0.202508027,-0.054809824,0.967049496,-0.529831485,-0.000504507,0.114494885,-0.260253741,0.14515519,0.006540482,0.95454449,0,0,0,0,0,0,1,anger,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,armsCrossed,TRUE,
0.509576255,-0.086057266,0.004716552,-0.12536939,-0.193501432,-0.038836326,0.97228157,-0.541709776,-0.017899519,0.113662248,-0.244619722,0.144022401,0.006435488,0.958841658,0,0,0,0,0,0,1,anger,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,armsCrossed,TRUE,
0.469970323,-0.079717879,0.102972591,-0.250928679,-0.15876461,-0.143532596,0.944048193,-0.571695162,-0.022394634,0.058786053,-0.186903752,0.108444929,-0.027827998,0.975977606,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
0.455567773,-0.043354557,0.138262383,-0.362803571,-0.219127677,-0.135062811,0.895608546,-0.571695162,-0.022394634,0.058786053,-0.186903752,0.108444929,-0.027827998,0.975977606,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,handsOnFace,TRUE,
0.463525456,-0.148833235,-0.231628656,-0.477189912,-0.049149424,-0.285453059,0.82969312,-0.571695162,-0.022394634,0.058786053,-0.186903752,0.108444929,-0.027827998,0.975977606,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,armsCrossed,TRUE,
0.44638721,-0.114647477,0.083132922,-0.502692097,-0.053705099,-0.403731853,0.762507055,-0.571695162,-0.022394634,0.058786053,-0.186903752,0.108444929,-0.027827998,0.975977606,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,FALSE,
0.504549643,-0.223223032,0.136510683,-0.192215943,-0.016460678,-0.13747672,0.971536015,-0.657050383,0.192142449,0.149172534,-0.14341129,0.369521758,-0.082528946,0.914371831,0,0,0,0,0,0,1,anger,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,armsCrossed,FALSE,
0.509162651,-0.100201329,0.156326894,-0.081978105,-0.173498528,-0.030246716,0.980950043,-0.691344445,-0.019679184,-0.068308104,-0.09446485,0.241184812,0.060131306,0.96399715,0,0,0,0,0,0,1,anger,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,armsCrossed,FALSE,
0.479647578,-0.102991016,0.137934452,-0.066082219,-0.236093086,-0.038766852,0.96870549,-0.678308353,-0.01866222,-0.243531976,-0.079573336,0.196662128,0.060636672,0.975353928,0,0,0,0,0,0,1,anger,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,armsCrossed,FALSE,
0.488490168,-0.064605908,0.06506411,-0.116250791,-0.232412791,-0.055261456,0.964062353,-0.65730416,-0.031338758,-0.206180671,-0.131379759,0.233808538,0.099251641,0.95823903,0,0,0,0,0,0,1,anger,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,handsOnFace,TRUE,
0.511233877,-0.087307648,0.00713357,-0.113928589,-0.207376142,-0.04808935,0.97041374,-0.535022345,0.018967208,0.450815222,-0.208932005,0.265969028,0.14044027,0.93052911,0,0,0,0,0,0,1,anger,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,handsOnFace,TRUE,
0.510794103,-0.089037634,0.034854431,-0.116933709,-0.204416432,-0.057888919,0.970149114,-0.543010984,0.005459876,0.452118494,-0.253425975,0.248786627,0.196015175,0.914034212,0,0,0,0,0,0,1,anger,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,other,TRUE,
